listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
492,"Entire home/apt in Bugis, Singapore",1052,2017-03-02,Singapore,within a day,90,88,False,2,True,True,Bugis,West,Singapore,1.392935,103.83231,Loft,Entire home/apt,2,1,Wifi|Air conditioning|Gym,143.47,1,365,4.15,4.05,3.86,4.26,4.05,4.2,3.97,True
493,"Entire home/apt in Sukhumvit, Bangkok",1053,2025-01-16,Bangkok,within an hour,97,81,False,12,True,True,Sukhumvit,North,Bangkok,13.752557,100.460034,House,Entire home/apt,5,2,Wifi|Elevator|Kitchen|Gym|TV,193.86,2,30,4.41,4.6,4.35,4.68,4.24,4.58,4.02,False
494,"Shared room in BGC, Manila",1054,2017-08-08,Manila,within a few hours,93,56,True,2,True,True,BGC,South,Manila,14.580297,120.961885,Apartment,Shared room,4,2,Workspace|Kitchen|Washer|Pool|Gym|Wifi|Heating|Free parking,89.15,1,30,4.87,4.76,4.6,4.88,5.0,5.0,4.63,True
495,"Entire home/apt in Malate, Manila",1055,2015-11-01,Manila,within a day,56,75,False,8,True,True,Malate,South,Manila,14.578826,120.997405,House,Entire home/apt,4,2,Wifi|Kitchen|Heating|Pool|Workspace|Air conditioning|Washer|Iron|Elevator|TV|Gym|Free parking,185.0,1,60,3.71,3.86,3.75,3.76,3.77,3.96,3.35,False
496,"Entire home/apt in Jurong East, Singapore",1056,2017-03-03,Singapore,a few days or more,97,51,False,8,True,False,Jurong East,South,Singapore,1.363797,103.809227,Serviced apartment,Entire home/apt,3,2,TV|Pool|Elevator|Heating|Washer|Gym|Workspace|Air conditioning|Free parking|Wifi|Kitchen|Iron,197.63,3,365,3.94,3.84,4.1,3.8,3.98,3.68,3.97,True
497,"Private room in Senayan, Jakarta",1057,2015-01-10,Jakarta,within a day,50,99,False,6,True,True,Senayan,South,Jakarta,-6.206034,106.817129,Condominium,Private room,1,1,Kitchen|Washer|Pool|Heating|Workspace,113.08,2,30,3.36,3.4,3.2,3.24,3.2,3.45,3.43,True
498,"Private room in Makati, Manila",1058,2015-06-11,Manila,within an hour,71,52,False,10,True,True,Makati,East,Manila,14.56194,120.975071,House,Private room,8,4,Gym|Heating|Iron|TV|Free parking|Workspace,217.52,7,1125,4.18,4.1,4.21,4.34,4.11,4.46,4.1,True
499,"Entire home/apt in BGC, Manila",1059,2018-03-07,Manila,a few days or more,78,74,False,8,True,True,BGC,East,Manila,14.58581,120.96225,Serviced apartment,Entire home/apt,2,1,Workspace|Iron|Elevator,199.6,3,60,3.36,3.07,3.33,3.3,3.55,3.64,2.99,False
500,"Entire home/apt in Kemang, Jakarta",1060,2024-08-11,Jakarta,within a day,93,83,False,1,True,False,Kemang,North,Jakarta,-6.23176,106.827282,Serviced apartment,Entire home/apt,7,4,Kitchen|Pool|TV|Washer|Elevator,289.81,7,60,4.99,5.0,5.0,4.97,5.0,5.0,4.92,False
501,"Entire home/apt in Kemang, Jakarta",1061,2015-05-06,Jakarta,a few days or more,62,58,False,6,True,True,Kemang,South,Jakarta,-6.225935,106.825091,Serviced apartment,Entire home/apt,8,4,Workspace|Pool|Iron|Free parking|TV,297.31,2,60,3.53,3.55,3.51,3.4,3.6,3.58,3.26,True
502,"Shared room in Silom, Bangkok",1062,2016-11-04,Bangkok,within a few hours,94,64,False,6,True,True,Silom,South,Bangkok,13.779128,100.459219,Serviced apartment,Shared room,2,1,TV|Pool|Elevator|Kitchen|Iron,87.71,3,90,3.9,3.65,4.02,4.17,3.75,4.03,3.68,True
503,"Shared room in Senayan, Jakarta",1063,2018-08-05,Jakarta,a few days or more,88,80,False,3,True,True,Senayan,Central,Jakarta,-6.20986,106.816636,House,Shared room,6,3,Washer|Wifi|Workspace|Free parking|Air conditioning|Pool|TV,112.86,1,1125,4.68,4.8,4.48,4.6,4.88,4.43,4.46,True
504,"Entire home/apt in Katong, Singapore",1064,2017-04-08,Singapore,within a day,59,94,True,14,True,True,Katong,Central,Singapore,1.374243,103.82123,House,Entire home/apt,6,3,Gym|Elevator|TV|Air conditioning|Washer|Workspace,252.52,2,30,3.97,3.69,3.78,4.0,4.08,4.24,3.63,False
505,"Private room in Senayan, Jakarta",1065,2015-01-28,Jakarta,a few days or more,84,78,False,5,True,True,Senayan,West,Jakarta,-6.203751,106.811634,Apartment,Private room,3,2,TV|Pool|Gym|Kitchen|Workspace|Elevator|Free parking|Washer|Iron|Wifi|Air conditioning,143.68,1,60,4.76,4.71,4.56,4.73,4.93,4.86,4.63,True
506,"Private room in BGC, Manila",1066,2024-06-09,Manila,within an hour,65,58,False,11,True,True,BGC,Central,Manila,14.581762,120.969967,House,Private room,6,3,Air conditioning|Workspace|Gym|Pool|Wifi|Iron|Elevator|TV|Free parking|Washer|Heating|Kitchen,185.32,2,90,4.35,4.08,3.95,4.32,4.17,4.17,4.27,False
507,"Entire home/apt in Sukhumvit, Bangkok",1067,2021-12-14,Bangkok,within a few hours,73,68,False,4,True,True,Sukhumvit,Central,Bangkok,13.746958,100.466051,House,Entire home/apt,7,4,Gym|Elevator|Iron|Free parking|Workspace|Air conditioning,256.22,3,60,4.54,4.64,4.24,4.61,4.75,4.68,4.24,True
508,"Private room in Silom, Bangkok",1068,2023-04-13,Bangkok,within an hour,92,79,True,3,True,True,Silom,East,Bangkok,13.776708,100.462005,Apartment,Private room,2,1,Elevator|Kitchen|Washer|TV|Workspace|Iron|Wifi,77.24,2,365,4.16,4.09,3.92,4.45,4.24,4.02,3.83,True
509,"Entire home/apt in Makati, Manila",1069,2023-09-12,Manila,within a few hours,86,91,False,10,True,True,Makati,East,Manila,14.564327,120.978485,House,Entire home/apt,2,1,Washer|Air conditioning|Gym|Wifi|Kitchen|Pool|Workspace|TV|Heating|Free parking|Elevator,167.1,1,90,4.02,3.81,3.71,4.3,4.27,3.85,3.83,True
510,"Private room in Jurong East, Singapore",1070,2017-08-25,Singapore,a few days or more,97,97,False,15,True,True,Jurong East,North,Singapore,1.361201,103.811056,House,Private room,2,1,Iron|Pool|Washer|TV|Heating|Kitchen|Free parking|Gym,109.22,1,60,3.68,3.78,3.45,3.95,3.77,3.54,3.41,False
511,"Entire home/apt in Senayan, Jakarta",1071,2024-07-05,Jakarta,a few days or more,96,57,False,4,True,True,Senayan,North,Jakarta,-6.199941,106.81227,Apartment,Entire home/apt,8,4,Elevator|Air conditioning|Kitchen|Wifi|Pool,274.2,7,90,3.64,3.41,3.81,3.91,3.7,3.42,3.25,False
512,"Entire home/apt in Tiong Bahru, Singapore",1072,2016-12-10,Singapore,a few days or more,53,98,True,13,True,True,Tiong Bahru,Central,Singapore,1.387374,103.798899,House,Entire home/apt,1,1,Heating|Iron|Elevator|TV|Workspace|Kitchen|Pool|Air conditioning|Gym|Washer,163.14,1,30,4.13,3.97,3.91,4.39,4.25,4.32,4.16,False
513,"Entire home/apt in Jurong East, Singapore",1073,2024-10-11,Singapore,within a day,92,51,False,2,True,False,Jurong East,West,Singapore,1.370858,103.81366,Apartment,Entire home/apt,3,2,Kitchen|Iron|Heating,219.48,1,365,3.5,3.34,3.62,3.56,3.33,3.69,3.56,False
514,"Private room in Menteng, Jakarta",1074,2016-04-16,Jakarta,within an hour,88,99,True,12,True,True,Menteng,Central,Jakarta,-6.220056,106.825954,Condominium,Private room,8,4,Air conditioning|Washer|Kitchen|Workspace|Elevator,206.11,1,30,3.94,3.83,3.6,4.2,3.76,4.01,3.56,True
515,"Private room in Bangsar, Kuala Lumpur",1075,2021-12-26,Kuala Lumpur,within a day,99,83,False,2,True,True,Bangsar,East,Kuala Lumpur,3.150467,101.676064,Serviced apartment,Private room,4,2,Gym|Workspace|Pool|Washer|Wifi|Heating,143.89,2,60,3.52,3.27,3.29,3.71,3.66,3.6,3.19,True
516,"Shared room in Orchard, Singapore",1076,2019-03-19,Singapore,a few days or more,51,99,True,2,True,False,Orchard,East,Singapore,1.362127,103.818252,House,Shared room,3,2,Pool|Gym|Air conditioning|Wifi|Washer|Workspace|Iron|Free parking,104.8,2,30,4.27,4.04,3.98,4.54,4.34,4.29,4.06,False
517,"Entire home/apt in Silom, Bangkok",1077,2023-09-24,Bangkok,within a day,53,60,True,10,True,True,Silom,South,Bangkok,13.773257,100.463847,Apartment,Entire home/apt,2,1,Gym|Air conditioning|Pool,187.85,1,365,4.31,4.37,4.49,4.33,4.54,4.02,4.02,True
518,"Entire home/apt in Bangsar, Kuala Lumpur",1078,2016-10-11,Kuala Lumpur,a few days or more,86,99,False,11,True,True,Bangsar,North,Kuala Lumpur,3.147017,101.678943,Apartment,Entire home/apt,5,2,Workspace|Free parking|Wifi|Washer|Heating|Elevator,231.41,2,365,3.23,3.38,3.01,3.06,3.25,3.34,3.33,True
519,"Entire home/apt in Menteng, Jakarta",1079,2024-02-01,Jakarta,within a few hours,77,83,False,1,True,True,Menteng,South,Jakarta,-6.219927,106.825358,Condominium,Entire home/apt,2,1,Wifi|Air conditioning|TV|Iron|Workspace|Heating|Elevator|Washer|Gym|Pool|Free parking,171.53,1,1125,3.92,3.67,3.96,3.9,3.77,3.98,3.95,True
520,"Entire home/apt in Bangsar, Kuala Lumpur",1080,2019-08-01,Kuala Lumpur,a few days or more,61,57,False,12,True,True,Bangsar,East,Kuala Lumpur,3.148564,101.670476,Apartment,Entire home/apt,4,2,Pool|Air conditioning|Wifi|Free parking|Workspace|TV,200.96,1,30,4.92,4.9,4.63,4.99,4.98,4.83,4.73,True
521,"Entire home/apt in KLCC, Kuala Lumpur",1081,2022-07-11,Kuala Lumpur,within a few hours,58,94,False,14,True,True,KLCC,North,Kuala Lumpur,3.114582,101.693842,Apartment,Entire home/apt,1,1,Elevator|Free parking|Gym|Heating|TV,151.36,1,30,4.68,4.41,4.44,4.69,4.53,4.96,4.59,True
522,"Entire home/apt in Bugis, Singapore",1082,2016-05-24,Singapore,within a day,86,50,False,6,True,True,Bugis,East,Singapore,1.39399,103.837449,Apartment,Entire home/apt,8,4,Heating|Washer|TV|Workspace|Air conditioning|Gym|Pool,277.66,7,30,4.21,4.07,3.91,4.14,4.31,3.93,4.1,False
523,"Private room in BGC, Manila",1083,2022-04-08,Manila,within an hour,59,63,True,8,True,True,BGC,West,Manila,14.575951,120.970323,Loft,Private room,8,4,Gym|Workspace|Heating|TV,211.14,1,365,4.55,4.49,4.31,4.47,4.44,4.44,4.24,False
524,"Private room in Malate, Manila",1084,2020-01-02,Manila,within a few hours,56,55,False,7,True,True,Malate,Central,Manila,14.588029,120.998471,Serviced apartment,Private room,2,1,Kitchen|Gym|Workspace|Wifi|Washer|Elevator|TV,153.76,1,30,4.13,4.15,4.13,4.06,4.35,4.37,4.0,False
525,"Private room in Tiong Bahru, Singapore",1085,2025-01-23,Singapore,within a day,83,82,True,12,True,False,Tiong Bahru,East,Singapore,1.387086,103.792693,House,Private room,8,4,TV|Iron|Heating|Free parking|Wifi|Gym|Elevator|Workspace|Washer|Air conditioning|Kitchen,225.55,3,365,4.16,4.35,3.98,4.43,4.23,3.9,3.77,False
526,"Entire home/apt in Kemang, Jakarta",1086,2017-01-06,Jakarta,a few days or more,92,90,False,1,True,True,Kemang,West,Jakarta,-6.223192,106.826506,House,Entire home/apt,2,1,Gym|Air conditioning|Iron|Kitchen|Elevator|Pool|Free parking|TV|Heating|Workspace|Washer|Wifi,184.58,1,1125,4.03,3.91,4.06,3.96,4.23,4.2,3.84,True
527,"Private room in Jurong East, Singapore",1087,2022-07-24,Singapore,a few days or more,94,90,False,5,True,True,Jurong East,South,Singapore,1.367416,103.812976,Serviced apartment,Private room,3,2,Workspace|Gym|Pool|Air conditioning|Elevator|Free parking|Heating|Washer,153.81,2,365,3.53,3.5,3.56,3.8,3.54,3.39,3.39,True
528,"Private room in Menteng, Jakarta",1088,2016-10-16,Jakarta,within an hour,77,58,False,5,True,True,Menteng,North,Jakarta,-6.222695,106.8303,Condominium,Private room,2,1,Free parking|TV|Iron|Kitchen|Wifi|Workspace|Gym|Air conditioning|Heating,120.23,2,60,4.16,4.36,4.21,4.18,4.25,4.11,4.07,True
529,"Shared room in Bukit Bintang, Kuala Lumpur",1089,2023-06-27,Kuala Lumpur,within an hour,75,71,False,13,True,True,Bukit Bintang,Central,Kuala Lumpur,3.142211,101.66762,Condominium,Shared room,2,1,Iron|Kitchen|Washer|Gym|Air conditioning|Elevator|TV|Heating|Free parking|Wifi|Pool|Workspace,101.26,1,90,4.97,5.0,4.74,4.92,4.84,4.74,4.62,True
530,"Entire home/apt in Tiong Bahru, Singapore",1090,2015-09-16,Singapore,within an hour,75,79,False,14,True,True,Tiong Bahru,South,Singapore,1.391717,103.791752,House,Entire home/apt,7,4,TV|Kitchen|Free parking|Workspace,257.11,1,30,4.23,4.07,4.1,4.24,4.45,3.99,3.94,True
531,"Private room in Chinatown, Bangkok",1091,2021-01-14,Bangkok,within an hour,57,57,False,10,True,False,Chinatown,East,Bangkok,13.785302,100.526303,Loft,Private room,7,4,Gym|Heating|TV|Elevator|Free parking|Iron|Washer|Workspace|Kitchen|Pool|Wifi|Air conditioning,203.91,7,1125,3.81,3.85,3.45,3.95,3.85,3.73,3.76,True
532,"Entire home/apt in Katong, Singapore",1092,2023-03-02,Singapore,within an hour,53,51,True,10,True,False,Katong,South,Singapore,1.371219,103.825228,Apartment,Entire home/apt,2,1,Gym|Washer|Workspace|Pool|Iron|Elevator|TV|Air conditioning|Wifi|Kitchen|Free parking,162.24,2,60,3.79,3.64,3.97,3.72,3.61,4.04,3.89,False
533,"Private room in Bangsar, Kuala Lumpur",1093,2015-07-24,Kuala Lumpur,within a day,99,70,False,4,True,True,Bangsar,East,Kuala Lumpur,3.149514,101.677472,Serviced apartment,Private room,7,4,Pool|Gym|Workspace|Elevator|TV|Kitchen|Free parking,222.36,3,1125,4.81,4.52,4.49,5.0,4.79,4.99,4.85,False
534,"Private room in Chinatown, Bangkok",1094,2022-02-04,Bangkok,within a day,61,98,False,13,True,True,Chinatown,North,Bangkok,13.784408,100.524639,House,Private room,1,1,Wifi|Iron|Gym,73.96,2,365,3.49,3.54,3.37,3.49,3.67,3.56,3.29,True
535,"Entire home/apt in Thonglor, Bangkok",1095,2020-10-18,Bangkok,a few days or more,100,50,False,15,True,False,Thonglor,West,Bangkok,13.753241,100.555168,Apartment,Entire home/apt,5,2,Wifi|Air conditioning|Elevator|TV|Gym|Washer|Pool|Heating|Iron|Workspace|Kitchen,208.34,2,60,3.51,3.71,3.36,3.44,3.39,3.7,3.15,False
536,"Entire home/apt in Sukhumvit, Bangkok",1096,2024-12-01,Bangkok,within a few hours,82,70,False,15,True,True,Sukhumvit,West,Bangkok,13.753462,100.464236,Condominium,Entire home/apt,4,2,Workspace|Gym|TV|Wifi|Elevator|Free parking|Kitchen|Air conditioning|Pool|Iron|Heating|Washer,238.45,2,90,3.43,3.15,3.44,3.44,3.38,3.35,3.36,True
537,"Entire home/apt in Silom, Bangkok",1097,2022-12-30,Bangkok,a few days or more,60,51,False,4,True,True,Silom,South,Bangkok,13.775203,100.466064,Apartment,Entire home/apt,4,2,Iron|Heating|Air conditioning|Elevator|TV|Gym|Washer|Workspace|Free parking|Kitchen,181.48,3,365,3.73,3.77,3.82,3.98,3.71,3.44,3.6,False
538,"Shared room in Orchard, Singapore",1098,2023-01-06,Singapore,within a day,50,52,False,14,True,True,Orchard,Central,Singapore,1.364561,103.812672,Loft,Shared room,1,1,Pool|TV|Iron|Kitchen|Free parking|Elevator,52.02,3,30,4.81,4.87,4.65,4.85,4.75,5.0,4.83,True
539,"Entire home/apt in Thonglor, Bangkok",1099,2019-10-18,Bangkok,within a day,65,91,True,10,True,True,Thonglor,Central,Bangkok,13.75433,100.552934,House,Entire home/apt,6,3,Workspace|Air conditioning|Elevator|Washer|Heating|Pool|Free parking|Wifi,221.39,1,1125,3.23,3.16,3.13,3.36,3.47,3.37,3.23,False
540,"Entire home/apt in Senayan, Jakarta",1100,2023-07-28,Jakarta,a few days or more,95,66,False,3,False,True,Senayan,West,Jakarta,-6.207963,106.81637,Serviced apartment,Entire home/apt,3,2,Elevator|Heating|Kitchen|Workspace|Air conditioning|Iron|Washer|TV,240.66,1,60,3.66,3.78,3.65,3.76,3.54,3.5,3.54,True
541,"Entire home/apt in Orchard, Singapore",1101,2021-05-09,Singapore,within an hour,50,61,True,4,True,True,Orchard,East,Singapore,1.362602,103.811371,Loft,Entire home/apt,3,2,Workspace|Heating|TV,218.9,1,30,4.86,4.59,4.77,4.89,4.85,4.59,4.47,False
542,"Private room in Malate, Manila",1102,2016-05-13,Manila,within an hour,100,80,True,5,True,True,Malate,North,Manila,14.585885,120.993005,Serviced apartment,Private room,8,4,Gym|Air conditioning|Free parking|Wifi|Washer|Heating|Kitchen|Pool,240.32,3,60,4.37,4.17,4.16,4.6,4.46,4.57,4.37,True
543,"Private room in Sukhumvit, Bangkok",1103,2015-01-15,Bangkok,a few days or more,73,69,False,14,True,False,Sukhumvit,Central,Bangkok,13.746287,100.466759,Loft,Private room,7,4,Gym|Elevator|Air conditioning|Pool|Wifi|TV|Iron|Washer|Free parking|Kitchen|Heating|Workspace,220.38,7,30,3.68,3.73,3.82,3.95,3.97,3.38,3.5,True
544,"Entire home/apt in Senayan, Jakarta",1104,2021-11-24,Jakarta,within a few hours,84,77,True,9,True,True,Senayan,South,Jakarta,-6.203471,106.816066,Serviced apartment,Entire home/apt,8,4,Gym|TV|Washer|Free parking|Kitchen|Heating|Iron|Pool|Workspace,268.31,3,1125,3.49,3.25,3.41,3.63,3.61,3.66,3.13,True
545,"Entire home/apt in BGC, Manila",1105,2025-01-21,Manila,within a few hours,74,50,False,5,True,True,BGC,Central,Manila,14.583894,120.963728,Condominium,Entire home/apt,2,1,Air conditioning|Kitchen|Gym,195.31,3,30,4.79,4.87,4.98,4.88,5.0,5.0,4.78,True
546,"Entire home/apt in BGC, Manila",1106,2016-01-05,Manila,within a day,82,87,False,2,True,True,BGC,North,Manila,14.576417,120.970743,Apartment,Entire home/apt,8,4,Kitchen|Air conditioning|Iron|TV|Workspace|Elevator|Wifi|Free parking|Washer|Pool|Heating|Gym,256.99,1,90,3.52,3.58,3.34,3.78,3.37,3.55,3.46,True
547,"Private room in Katong, Singapore",1107,2021-06-25,Singapore,within a few hours,95,71,True,7,True,False,Katong,West,Singapore,1.364622,103.828266,Loft,Private room,3,2,Workspace|Heating|Wifi,102.16,1,365,4.89,4.68,4.99,4.83,5.0,5.0,4.74,False
548,"Entire home/apt in BGC, Manila",1108,2022-04-24,Manila,within a day,50,80,False,2,True,False,BGC,Central,Manila,14.585934,120.970517,House,Entire home/apt,2,1,Workspace|Elevator|Washer|Air conditioning|Kitchen|Heating|Wifi,165.7,2,1125,3.9,3.92,3.95,3.73,3.76,3.82,3.5,True
549,"Entire home/apt in Menteng, Jakarta",1109,2024-11-13,Jakarta,within a day,94,91,True,2,True,True,Menteng,South,Jakarta,-6.228911,106.835762,Apartment,Entire home/apt,7,4,Wifi|Heating|Kitchen|Washer|Workspace|Elevator|TV|Gym|Pool|Iron,239.45,3,90,3.77,3.75,3.57,3.72,3.98,3.55,3.65,True
550,"Entire home/apt in Malate, Manila",1110,2021-09-03,Manila,within an hour,66,71,False,1,True,False,Malate,East,Manila,14.587437,121.001265,Serviced apartment,Entire home/apt,7,4,Workspace|Air conditioning|Heating|TV|Kitchen|Washer|Iron|Elevator|Wifi,278.95,2,1125,3.58,3.61,3.42,3.72,3.41,3.82,3.29,False
551,"Entire home/apt in KLCC, Kuala Lumpur",1111,2025-04-19,Kuala Lumpur,within a day,84,82,True,4,True,True,KLCC,South,Kuala Lumpur,3.125512,101.698778,House,Entire home/apt,4,2,TV|Gym|Wifi|Iron|Elevator|Air conditioning|Free parking,191.56,2,60,4.19,4.05,3.93,4.45,4.39,4.27,4.21,True
552,"Entire home/apt in Sukhumvit, Bangkok",1112,2025-05-25,Bangkok,within an hour,52,81,False,11,True,True,Sukhumvit,West,Bangkok,13.749401,100.465088,House,Entire home/apt,8,4,Pool|Workspace|Air conditioning|Iron|Gym|Heating|Elevator|Free parking|TV|Kitchen|Wifi|Washer,285.9,7,30,4.17,4.2,4.13,4.41,4.02,3.92,3.82,False
553,"Shared room in Menteng, Jakarta",1113,2024-01-13,Jakarta,within a few hours,70,67,False,12,True,False,Menteng,Central,Jakarta,-6.224214,106.83173,Serviced apartment,Shared room,1,1,Iron|Kitchen|Workspace,70.83,7,60,4.34,4.54,4.48,4.47,4.23,4.58,4.33,False
554,"Entire home/apt in Bukit Bintang, Kuala Lumpur",1114,2022-11-05,Kuala Lumpur,within an hour,81,56,False,13,True,True,Bukit Bintang,North,Kuala Lumpur,3.145763,101.669822,Apartment,Entire home/apt,7,4,Workspace|Kitchen|Pool|Free parking|Elevator|Heating,276.78,7,60,4.8,4.92,4.68,4.88,5.0,4.92,4.69,True
555,"Entire home/apt in Tiong Bahru, Singapore",1115,2022-08-07,Singapore,within a few hours,77,52,False,9,True,False,Tiong Bahru,South,Singapore,1.389336,103.802502,Apartment,Entire home/apt,7,4,Washer|Heating|Air conditioning,250.83,7,90,3.21,2.94,3.14,3.32,3.46,3.48,3.31,True
556,"Shared room in Malate, Manila",1116,2023-05-31,Manila,within an hour,91,51,False,7,True,True,Malate,South,Manila,14.589756,120.998817,Condominium,Shared room,6,3,Wifi|Pool|Gym|Air conditioning|Workspace,156.04,2,1125,3.31,3.04,3.24,3.47,3.35,3.04,3.26,True
557,"Private room in Senayan, Jakarta",1117,2017-06-11,Jakarta,within an hour,54,81,False,4,True,True,Senayan,North,Jakarta,-6.208826,106.810823,House,Private room,3,2,Workspace|Pool|Washer|Wifi|TV|Heating|Gym|Iron|Free parking|Elevator|Air conditioning|Kitchen,141.42,2,90,3.21,2.98,3.04,3.15,3.24,3.06,3.1,False
558,"Entire home/apt in Malate, Manila",1118,2024-08-07,Manila,a few days or more,75,78,True,4,True,True,Malate,East,Manila,14.588828,120.993384,Condominium,Entire home/apt,4,2,Wifi|Iron|Gym|Workspace|Pool|Air conditioning|TV|Free parking|Washer|Kitchen|Heating|Elevator,214.92,3,30,3.23,3.07,3.24,3.51,3.49,3.2,3.21,False
559,"Entire home/apt in Malate, Manila",1119,2021-08-27,Manila,a few days or more,79,51,False,12,True,True,Malate,South,Manila,14.584439,120.992917,Loft,Entire home/apt,3,2,Wifi|Washer|Iron|Gym|Kitchen|TV|Workspace|Air conditioning|Heating,171.82,1,30,3.87,4.02,3.54,4.07,4.09,3.71,3.85,True
560,"Entire home/apt in Chinatown, Bangkok",1120,2025-03-03,Bangkok,within a day,86,97,False,8,True,True,Chinatown,North,Bangkok,13.786155,100.529147,Condominium,Entire home/apt,3,2,Workspace|Wifi|Pool|Air conditioning|Gym|Iron|Elevator|Free parking|Washer|Heating,195.71,1,30,4.16,4.05,4.07,4.31,4.34,4.32,4.22,True
561,"Entire home/apt in Makati, Manila",1121,2016-09-25,Manila,within a few hours,90,64,False,3,True,True,Makati,East,Manila,14.56836,120.980551,Apartment,Entire home/apt,7,4,Free parking|Pool|Workspace|Wifi|Air conditioning|Heating|Elevator|Iron|Washer|TV|Kitchen,268.48,1,90,3.3,3.04,3.07,3.59,3.43,3.44,3.36,False
562,"Shared room in Bugis, Singapore",1122,2022-12-20,Singapore,within a few hours,64,58,True,3,True,True,Bugis,North,Singapore,1.388914,103.837532,Loft,Shared room,6,3,Kitchen|Wifi|Washer,143.75,2,90,4.96,5.0,4.64,5.0,4.88,5.0,4.58,False
563,"Entire home/apt in Sukhumvit, Bangkok",1123,2019-06-10,Bangkok,within a few hours,99,54,True,11,True,True,Sukhumvit,Central,Bangkok,13.746552,100.462347,Loft,Entire home/apt,1,1,Workspace|Heating|Washer|Elevator|TV|Iron|Kitchen|Gym,155.39,7,60,4.83,5.0,4.48,4.97,5.0,5.0,4.47,True
564,"Private room in Makati, Manila",1124,2023-10-22,Manila,a few days or more,85,73,True,14,True,True,Makati,North,Manila,14.561914,120.973841,Condominium,Private room,4,2,Free parking|Air conditioning|Heating|Gym|TV|Iron|Elevator|Workspace|Wifi|Washer|Kitchen,139.56,2,365,3.96,4.14,4.09,3.78,3.88,3.9,3.64,False
565,"Entire home/apt in Kemang, Jakarta",1125,2023-10-14,Jakarta,within a few hours,58,60,False,7,True,True,Kemang,East,Jakarta,-6.224964,106.82157,House,Entire home/apt,5,2,Gym|Washer|Free parking|Iron|TV|Heating|Elevator|Kitchen|Wifi,221.83,2,30,3.74,3.48,3.92,3.67,3.93,3.84,3.8,False
566,"Entire home/apt in Malate, Manila",1126,2020-10-09,Manila,within a few hours,62,85,False,6,True,True,Malate,East,Manila,14.585042,120.996547,House,Entire home/apt,3,2,Workspace|Elevator|Heating|Air conditioning|Gym|TV|Pool|Iron|Kitchen|Washer|Wifi,172.58,1,90,4.38,4.55,4.56,4.27,4.36,4.11,4.25,True
567,"Private room in Bukit Bintang, Kuala Lumpur",1127,2022-12-03,Kuala Lumpur,within a day,96,99,False,15,True,False,Bukit Bintang,West,Kuala Lumpur,3.151238,101.669382,Apartment,Private room,4,2,Wifi|Pool|Free parking|Iron|Elevator|Gym|TV|Washer|Kitchen,112.27,1,90,4.1,4.28,3.96,4.18,4.4,3.96,3.89,False
568,"Entire home/apt in BGC, Manila",1128,2016-12-26,Manila,within a day,61,98,False,7,True,True,BGC,South,Manila,14.578403,120.960477,Apartment,Entire home/apt,5,2,Heating|Pool|Workspace,185.96,1,90,4.85,4.94,4.67,4.84,4.8,4.82,4.51,False
569,"Entire home/apt in Jurong East, Singapore",1129,2021-08-07,Singapore,within a day,69,63,False,12,True,True,Jurong East,Central,Singapore,1.369535,103.80597,House,Entire home/apt,6,3,Wifi|Iron|Free parking|TV|Washer|Air conditioning|Gym,249.73,2,1125,4.89,4.8,4.88,4.92,4.74,5.0,4.94,True
570,"Private room in Jurong East, Singapore",1130,2016-05-07,Singapore,a few days or more,53,57,True,8,True,True,Jurong East,East,Singapore,1.369865,103.810164,Serviced apartment,Private room,3,2,Free parking|Pool|Kitchen|Washer|Iron|Gym|Elevator|Heating|Air conditioning|TV|Workspace,134.81,7,60,3.67,3.8,3.83,3.81,3.82,3.62,3.44,False
571,"Entire home/apt in Silom, Bangkok",1131,2019-06-28,Bangkok,within a day,59,78,False,15,True,True,Silom,South,Bangkok,13.768065,100.466315,Loft,Entire home/apt,3,2,Air conditioning|Free parking|Wifi,198.75,1,30,4.36,4.52,4.18,4.48,4.49,4.09,3.97,True
572,"Entire home/apt in Silom, Bangkok",1132,2024-06-30,Bangkok,within an hour,62,57,False,4,True,True,Silom,North,Bangkok,13.773437,100.459131,Apartment,Entire home/apt,6,3,Washer|Heating|Air conditioning|Workspace|Gym|Free parking|Pool,232.47,3,90,4.45,4.33,4.14,4.64,4.34,4.58,4.35,True
573,"Entire home/apt in Menteng, Jakarta",1133,2018-12-13,Jakarta,within a few hours,50,68,False,6,True,False,Menteng,North,Jakarta,-6.218364,106.831519,House,Entire home/apt,6,3,Kitchen|Workspace|Iron|Elevator|Washer|Pool,260.15,7,60,4.31,4.4,4.05,4.22,4.32,4.31,4.4,True
574,"Shared room in Bugis, Singapore",1134,2019-05-13,Singapore,within a few hours,85,93,False,9,True,True,Bugis,East,Singapore,1.395734,103.838842,Serviced apartment,Shared room,1,1,Kitchen|Washer|Gym|Wifi|Air conditioning|TV|Iron|Heating|Elevator|Pool|Free parking,91.13,7,30,3.84,4.02,3.74,4.04,3.96,4.09,3.82,False
